467,Competitor-467,1.329,1.609,3.149,2.969,3.219,3.179,2.259,2.679,1.529,2.159,1.669,2.009,2017
468,Competitor-468,1.909,1.579,2.279,2.389,3.069,2.369,2.349,2.519,2.439,1.949,2.459,2.289,2017
469,Competitor-469,2.079,1.859,2.999,3.029,3.299,3.149,2.889,3.009,1.529,2.409,2.829,1.969,2017
470,Competitor-470,1.789,2.279,2.839,2.389,2.689,3.529,2.489,2.499,2.359,1.759,1.389,1.729,2017
471,Competitor-471,2.269,2.439,2.649,2.679,2.289,2.679,2.909,3.389,2.719,2.209,2.669,2.749,2017
472,Competitor-472,1.629,2.249,2.299,2.379,3.299,2.799,2.239,3.179,1.759,2.759,1.609,1.929,2017
473,Competitor-473,2.649,2.569,2.309,2.789,2.309,2.379,3.159,3.519,1.709,1.409,2.239,1.689,2017
474,Competitor-474,2.639,2.099,2.829,2.689,3.129,2.269,2.819,2.979,2.579,2.389,2.109,2.069,2017
475,Competitor-475,2.009,2.589,2.719,2.419,3.159,2.899,3.509,2.509,1.489,2.329,2.429,2.039,2017
476,Competitor-476,1.719,1.479,2.619,3.059,2.929,3.219,2.619,3.399,1.309,1.339,1.729,2.599,2017
477,Competitor-477,1.519,2.429,2.579,2.399,3.409,2.519,2.629,3.089,2.099,2.199,1.949,2.009,2017
478,Competitor-478,2.639,1.679,3.049,3.389,3.419,2.409,2.459,2.579,1.949,1.349,1.999,2.519,2017
479,Competitor-479,2.759,2.589,3.419,2.899,2.899,2.679,2.599,3.229,2.569,1.979,2.559,2.059,2017
480,Competitor-480,2.059,1.599,2.579,2.439,2.999,2.789,3.109,2.679,1.529,1.789,2.279,2.339,2017
481,Competitor-481,1.489,1.969,2.809,2.279,2.459,2.489,2.499,2.979,1.479,1.949,2.369,1.769,2017
482,Competitor-482,2.099,1.779,2.889,3.329,3.379,2.659,2.429,3.509,2.819,2.359,1.999,2.709,2017
483,Competitor-483,2.439,2.569,3.109,3.449,3.469,2.929,2.579,3.409,2.729,2.489,2.819,2.689,2017
484,Competitor-484,2.389,1.829,2.799,3.229,3.409,3.089,2.899,2.999,2.189,1.759,1.349,2.629,2017
485,Competitor-485,2.409,2.189,3.099,3.229,2.969,3.529,3.059,3.219,1.939,2.059,1.949,2.659,2017
486,Competitor-486,2.529,1.819,2.789,2.649,3.479,2.259,2.609,3.039,2.109,2.759,2.809,1.769,2017
487,Competitor-487,2.709,2.329,2.519,2.599,2.379,3.109,2.359,3.269,2.299,2.449,2.569,2.009,2017
488,Competitor-488,1.779,1.769,2.879,2.739,2.599,3.009,3.449,3.249,1.719,2.579,2.249,1.629,2017
489,Competitor-489,1.539,1.659,3.049,2.639,2.709,3.009,2.929,2.379,2.279,2.799,2.589,1.799,2017
490,Competitor-490,1.519,2.619,2.839,3.479,2.269,2.959,2.449,2.499,1.849,1.929,2.139,2.319,2017
491,Competitor-491,1.969,2.299,3.439,2.739,3.439,2.899,2.799,2.929,2.019,1.889,1.399,2.799,2017
492,Competitor-492,1.459,2.739,2.539,3.079,3.229,2.849,2.339,2.609,1.329,1.699,2.659,1.559,2017
493,Competitor-493,2.269,2.799,3.449,2.919,3.219,2.979,2.879,3.249,1.799,2.739,1.969,1.939,2017
494,Competitor-494,1.619,1.929,2.299,2.709,3.339,3.319,2.949,3.449,1.929,2.389,2.659,2.519,2017
495,Competitor-495,2.499,2.369,2.819,3.039,2.239,3.189,2.329,3.369,2.669,2.219,1.329,1.649,2017
496,Competitor-496,1.789,2.579,2.629,3.499,2.299,3.479,2.539,3.409,2.299,2.039,1.549,1.429,2017
497,Competitor-497,2.409,2.249,2.549,2.479,3.389,2.609,3.449,2.689,2.239,2.089,2.059,1.639,2017
498,Competitor-498,1.979,1.699,3.239,3.389,2.559,2.679,2.259,2.459,2.059,1.909,1.739,1.609,2017
499,Competitor-499,1.529,2.319,2.549,3.299,2.499,3.179,3.179,3.179,2.189,2.049,1.879,2.159,2017
500,Competitor-500,2.129,2.209,3.469,3.319,2.779,2.789,3.269,3.349,1.989,2.069,1.419,1.489,2017
501,Competitor-501,2.299,2.329,2.759,2.269,2.399,3.279,3.089,3.199,1.599,1.389,1.579,1.489,2017
502,Competitor-502,2.229,2.559,2.309,3.089,3.509,2.889,2.299,2.509,2.259,2.179,2.309,2.709,2017
503,Competitor-503,2.149,2.179,3.429,3.449,2.479,2.989,2.739,3.029,2.609,1.939,2.099,1.649,2017
504,Competitor-504,2.189,1.499,2.829,3.009,3.329,2.959,2.339,2.659,2.369,1.709,2.379,1.509,2017
505,Competitor-505,1.459,1.909,3.109,2.319,2.679,2.479,2.519,2.379,2.659,1.999,1.999,2.669,2017
506,Competitor-506,2.819,1.489,2.519,2.649,3.269,3.279,2.739,3.439,1.489,1.449,1.369,2.399,2017
507,Competitor-507,1.469,1.519,3.449,2.509,3.089,2.759,3.279,2.359,1.449,1.529,2.559,1.869,2017
508,Competitor-508,2.729,2.159,3.099,3.149,2.959,2.569,2.749,2.559,2.399,2.369,1.529,2.129,2017
509,Competitor-509,1.879,2.589,3.019,3.259,3.359,3.249,3.279,2.679,2.169,1.679,2.679,2.349,2017
510,Competitor-510,1.799,2.149,2.589,3.159,2.699,2.419,2.879,3.339,1.409,1.889,1.819,1.919,2017
511,Competitor-511,2.699,1.789,2.789,3.499,2.839,3.509,3.139,3.399,2.309,1.929,1.449,2.179,2017
512,Competitor-512,2.239,1.829,2.319,2.379,2.329,3.239,2.439,3.429,2.769,2.589,1.609,1.679,2017
513,Competitor-513,1.329,2.079,3.099,2.379,2.939,2.779,2.339,3.149,2.489,2.459,2.729,2.489,2017
514,Competitor-514,1.419,2.379,2.409,2.509,2.599,2.299,3.399,3.179,1.419,1.469,2.059,1.969,2017
515,Competitor-515,2.369,2.069,3.289,2.519,2.809,3.219,3.019,2.609,1.949,1.509,2.329,2.019,2017
516,Competitor-516,1.699,2.099,2.779,2.859,2.369,2.329,3.209,3.249,1.979,1.619,1.549,1.969,2017
517,Competitor-517,1.629,2.049,3.229,2.759,2.319,2.409,3.199,2.709,1.379,2.089,1.869,2.439,2017
518,Competitor-518,2.809,1.649,2.459,3.049,2.829,3.069,2.879,2.979,2.569,2.199,2.239,2.649,2017
519,Competitor-519,2.299,1.519,3.239,3.519,2.989,3.269,2.359,2.929,2.829,1.929,2.419,1.949,2017
520,Competitor-520,1.719,2.519,2.679,3.139,2.569,2.739,2.949,3.319,2.239,2.079,2.299,2.359,2017
521,Competitor-521,2.049,1.939,3.249,2.959,2.319,3.279,2.609,3.229,1.789,1.729,2.179,1.849,2017
522,Competitor-522,1.979,1.519,3.489,2.739,3.099,2.869,3.439,3.359,2.709,2.299,2.369,1.609,2017
523,Competitor-523,2.789,2.539,2.869,2.339,3.039,2.549,3.109,3.519,2.029,2.649,1.949,2.489,2017
524,Competitor-524,2.819,1.459,3.219,2.409,3.369,3.479,2.599,2.769,1.679,2.049,1.509,1.599,2017
525,Competitor-525,2.599,1.419,3.229,2.759,2.849,2.359,2.849,2.919,2.299,2.439,2.159,2.319,2017
526,Competitor-526,2.589,2.419,3.149,2.519,2.729,2.669,3.239,3.259,1.809,2.579,1.499,2.749,2017
527,Competitor-527,1.719,1.879,2.709,3.439,3.379,2.609,3.259,2.779,1.479,1.549,1.849,2.309,2017
528,Competitor-528,1.319,1.339,2.829,3.439,2.669,2.969,2.609,2.569,1.849,1.569,1.639,1.369,2017
529,Competitor-529,1.899,1.919,2.779,2.829,2.719,2.359,3.139,2.589,1.809,1.859,1.389,2.229,2017
530,Competitor-530,2.309,1.699,3.149,2.569,2.929,2.889,2.309,3.269,2.629,2.369,1.469,2.579,2017
531,Competitor-531,2.749,1.449,3.389,3.079,2.259,2.599,2.329,2.339,2.319,2.559,2.389,1.759,2017
532,Competitor-532,1.449,2.209,2.489,3.009,2.369,3.179,3.489,3.509,2.619,1.439,2.389,2.619,2017
533,Competitor-533,1.879,1.899,3.469,2.909,2.549,2.439,2.479,2.409,1.879,2.659,2.269,2.739,2017
534,Competitor-534,1.939,2.709,2.299,2.239,2.519,3.019,3.339,3.469,1.509,2.159,1.769,2.459,2017
535,Competitor-535,1.469,2.139,3.109,3.139,2.329,2.759,2.739,2.439,2.589,2.329,2.619,2.109,2017
536,Competitor-536,2.059,1.579,3.149,2.809,2.949,2.269,2.939,2.949,2.639,2.019,2.229,1.609,2017
537,Competitor-537,1.619,1.729,2.799,3.389,3.169,3.349,3.019,3.169,1.439,1.409,1.709,1.949,2017
538,Competitor-538,2.249,2.489,3.019,2.519,2.239,3.289,2.549,2.399,2.029,2.169,2.779,1.949,2017
539,Competitor-539,2.489,2.059,2.829,2.899,3.209,2.749,3.179,3.159,1.539,2.409,1.579,1.379,2017
540,Competitor-540,1.959,2.629,2.489,3.069,2.889,2.729,3.469,2.899,1.889,2.289,2.249,2.469,2017
541,Competitor-541,1.369,1.419,3.429,3.509,3.089,3.469,2.459,3.009,1.869,1.499,1.559,2.669,2017
542,Competitor-542,2.689,2.109,2.669,3.109,3.179,2.329,3.229,2.369,2.799,1.899,1.579,1.689,2017
543,Competitor-543,1.879,2.669,3.189,2.429,2.829,2.759,3.439,2.839,2.399,2.089,2.799,2.659,2017
544,Competitor-544,2.299,2.329,2.599,3.329,2.489,2.929,3.309,3.269,1.569,2.589,2.219,1.939,2017
545,Competitor-545,2.679,2.389,3.079,3.059,3.019,3.259,2.539,2.929,2.769,1.769,1.309,2.319,2017
546,Competitor-546,1.439,2.539,3.169,2.919,2.789,2.559,2.849,2.379,2.699,2.599,2.329,2.339,2017
547,Competitor-547,2.669,1.899,2.689,2.619,2.609,3.309,3.489,2.789,2.659,1.639,1.379,1.749,2017
548,Competitor-548,2.039,1.869,2.769,2.909,3.019,3.129,2.689,2.839,2.389,2.649,1.749,2.039,2017
549,Competitor-549,1.849,2.619,2.769,3.429,2.429,2.679,3.399,3.299,2.579,2.259,1.779,2.479,2017
550,Competitor-550,2.779,1.399,2.419,2.779,2.259,2.859,2.319,2.409,1.619,1.669,1.429,2.049,2017
551,Competitor-551,1.419,1.549,2.229,3.209,2.319,2.839,3.389,2.779,2.609,2.789,2.429,1.949,2017
552,Competitor-552,2.409,2.339,2.579,2.319,2.879,3.019,3.289,2.509,2.379,1.819,2.109,2.469,2017
553,Competitor-553,2.689,1.789,2.239,3.469,3.279,2.929,3.459,2.239,2.349,2.809,1.839,2.579,2017
554,Competitor-554,1.439,1.849,2.569,2.249,2.799,3.369,2.389,2.489,1.989,2.109,1.559,2.789,2017
555,Competitor-555,2.309,1.629,3.259,2.699,2.509,2.639,2.969,3.429,1.929,1.609,2.199,2.059,2017
556,Competitor-556,2.269,1.789,3.449,2.589,3.269,3.189,3.079,2.909,2.579,1.399,1.919,2.359,2017
557,Competitor-557,1.729,1.999,3.169,2.999,3.429,2.449,2.659,2.779,1.439,1.959,2.699,2.539,2017
558,Competitor-558,1.369,2.109,2.799,2.829,2.549,2.599,2.299,2.969,1.809,2.019,2.499,2.709,2017
559,Competitor-559,2.309,1.899,3.269,3.439,2.329,2.639,2.429,2.849,2.109,1.389,2.599,1.649,2017
560,Competitor-560,1.809,2.299,2.609,2.479,3.229,3.499,2.339,2.399,2.469,2.389,2.249,2.569,2017
561,Competitor-561,2.799,2.369,2.399,2.909,2.899,2.649,3.399,2.929,1.809,2.089,1.629,2.789,2017
562,Competitor-562,1.809,2.459,3.419,2.629,2.269,3.169,2.429,2.839,2.749,1.619,1.759,2.729,2017
563,Competitor-563,1.589,1.869,2.589,2.549,3.429,2.489,2.349,3.289,2.629,1.639,2.049,2.339,2017
564,Competitor-564,2.099,2.479,3.279,3.439,2.489,2.959,2.279,3.329,2.139,2.109,2.399,2.289,2017
565,Competitor-565,1.339,2.339,3.519,2.539,3.069,2.349,3.379,2.429,2.319,2.289,1.369,1.379,2017
566,Competitor-566,2.059,2.499,2.909,3.099,3.449,2.869,3.329,2.819,2.639,1.579,2.369,1.659,2017
567,Competitor-567,2.129,2.799,2.719,3.409,2.969,3.429,2.339,2.969,1.509,1.949,1.829,2.689,2017
568,Competitor-568,1.519,2.279,2.299,3.429,3.429,2.989,3.499,3.129,1.429,2.669,1.869,1.729,2017
569,Competitor-569,2.329,2.369,3.469,3.289,3.139,2.259,2.919,2.339,1.409,1.519,2.059,1.849,2017
570,Competitor-570,2.459,2.469,2.249,3.529,3.389,2.669,3.509,3.059,2.699,1.309,2.649,1.769,2017
571,Competitor-571,1.409,2.419,2.569,2.419,2.929,2.289,2.779,3.059,1.919,1.569,2.779,2.419,2017
572,Competitor-572,1.369,1.549,2.549,3.049,3.089,2.519,2.439,2.329,2.149,1.439,1.589,1.359,2017
573,Competitor-573,2.149,2.539,3.219,3.109,2.269,2.369,2.369,3.439,1.529,1.599,1.809,1.719,2017
574,Competitor-574,2.099,1.439,3.079,3.179,3.239,2.809,3.359,2.709,2.259,1.369,2.319,2.119,2017
575,Competitor-575,2.619,2.269,2.869,3.019,2.459,2.349,2.289,2.839,1.659,2.759,2.039,1.729,2017
576,Competitor-576,2.059,2.139,3.399,2.499,2.419,3.199,2.859,3.099,1.419,2.249,2.369,2.569,2017
577,Competitor-577,1.829,2.689,2.719,2.979,3.329,2.659,3.399,2.719,2.639,1.469,1.809,1.659,2017
578,Competitor-578,2.269,2.389,2.919,2.269,3.019,2.569,3.249,3.519,1.379,1.989,1.689,1.469,2017
579,Competitor-579,1.679,1.549,2.849,2.269,3.259,2.549,3.159,3.219,1.859,1.569,2.009,2.369,2017
580,Competitor-580,2.039,2.699,2.359,3.099,3.149,2.549,2.269,2.949,1.449,2.579,2.569,1.439,2017
581,Competitor-581,2.149,1.629,2.299,3.139,3.359,3.429,2.749,3.269,1.809,2.269,1.539,2.669,2017
582,Competitor-582,1.619,2.239,2.409,2.799,3.439,2.369,2.749,2.569,2.359,1.379,1.759,2.379,2017
583,Competitor-583,1.399,2.279,3.299,3.279,2.439,3.129,2.809,2.319,2.379,2.579,1.479,1.439,2017
584,Competitor-584,2.619,1.509,2.439,2.619,2.239,2.879,2.909,2.559,1.629,2.629,1.799,2.629,2017
585,Competitor-585,2.029,2.829,2.679,2.799,2.559,2.789,2.479,2.519,2.399,2.089,2.379,1.759,2017
586,Competitor-586,1.559,2.549,3.059,2.899,2.349,2.749,2.759,3.079,2.719,1.689,1.759,2.399,2017
587,Competitor-587,2.789,2.099,2.889,3.449,2.649,2.599,3.079,2.669,1.869,2.089,1.649,1.819,2017
588,Competitor-588,1.399,1.609,3.269,2.499,2.859,2.569,3.049,2.939,2.759,1.689,2.109,1.649,2017
589,Competitor-589,2.059,2.659,3.299,2.809,3.469,3.499,2.969,2.529,2.229,2.729,2.749,2.599,2017
590,Competitor-590,1.899,2.749,2.719,2.729,2.929,3.149,2.679,2.589,2.379,1.979,1.729,2.329,2017
591,Competitor-591,1.379,2.189,2.579,2.869,2.249,2.969,2.779,2.509,2.589,1.679,2.649,2.669,2017
592,Competitor-592,2.409,2.509,3.309,3.519,3.069,2.259,2.589,3.049,2.189,1.709,1.489,1.679,2017
593,Competitor-593,1.509,2.389,3.009,3.459,3.139,2.309,2.969,2.469,1.429,1.659,1.559,1.429,2017
594,Competitor-594,2.339,2.299,2.699,2.459,2.579,3.139,2.619,2.499,2.039,1.319,1.989,1.379,2017
595,Competitor-595,1.799,2.129,3.439,2.899,3.259,2.659,2.829,3.379,2.099,2.259,1.819,2.109,2017
596,Competitor-596,2.149,2.539,3.419,3.129,3.499,2.789,3.489,3.519,1.329,1.549,1.949,1.479,2017
597,Competitor-597,1.879,2.209,3.239,2.869,2.429,3.519,2.869,2.529,1.519,1.669,2.269,2.119,2017
598,Competitor-598,1.359,2.749,2.409,2.949,3.509,3.499,2.669,2.319,2.249,1.859,2.139,2.679,2017
599,Competitor-599,2.389,2.369,3.499,2.819,2.379,3.389,2.879,3.119,2.339,2.089,1.439,1.899,2017
600,Competitor-600,2.419,1.509,2.389,2.839,3.459,3.319,3.329,2.299,1.759,2.229,2.209,2.339,2017
601,Competitor-601,1.419,1.979,2.719,3.319,3.219,2.709,2.879,2.829,2.619,2.429,1.439,1.549,2017
602,Competitor-602,2.149,2.679,2.679,3.209,3.129,3.189,3.089,2.949,1.669,2.809,1.669,1.769,2017
603,Competitor-603,1.689,2.449,3.359,2.249,2.809,2.489,2.599,3.269,2.769,2.589,1.659,1.859,2017
604,Competitor-604,1.999,2.779,3.029,3.429,2.539,3.119,3.479,2.699,2.829,1.499,1.329,1.599,2017
605,Competitor-605,1.569,2.029,2.339,2.509,2.339,3.049,2.319,2.639,1.989,2.349,2.379,2.619,2017
606,Competitor-606,1.619,1.709,3.509,2.799,3.069,3.069,2.299,2.819,1.899,1.739,1.919,1.539,2017
607,Competitor-607,2.429,2.259,3.209,2.659,3.299,3.369,3.289,3.449,1.609,2.629,2.219,1.739,2017
608,Competitor-608,1.529,2.489,2.669,2.759,2.539,3.119,2.809,2.369,2.569,1.389,2.709,1.939,2017
609,Competitor-609,2.579,2.519,3.049,3.209,2.269,2.979,2.659,2.329,2.219,2.519,1.439,2.389,2017
610,Competitor-610,1.989,1.699,2.899,2.789,2.579,2.459,2.709,3.339,1.619,2.779,2.319,1.499,2017
611,Competitor-611,1.529,1.339,2.589,2.569,3.189,3.109,2.779,2.839,2.469,2.149,1.409,1.429,2017
612,Competitor-612,2.709,1.589,3.419,3.309,2.839,2.599,2.749,3.309,1.789,1.959,2.669,2.789,2017
613,Competitor-613,1.989,1.839,2.669,2.629,2.729,2.599,2.599,2.959,2.729,2.049,2.039,1.669,2017
614,Competitor-614,2.119,2.479,2.489,2.599,2.239,2.989,3.209,3.129,1.889,1.669,2.079,1.989,2017
615,Competitor-615,1.559,2.049,3.469,3.509,3.229,3.239,2.339,2.279,1.939,2.149,2.809,1.479,2017
616,Competitor-616,1.769,1.729,3.249,2.889,2.239,2.889,2.289,2.459,1.759,2.809,1.359,2.799,2017
617,Competitor-617,1.419,1.469,2.649,2.549,2.799,2.499,3.159,2.499,2.389,1.389,1.889,2.159,2017
618,Competitor-618,2.619,2.629,2.559,3.209,2.829,2.959,3.159,3.009,2.339,1.399,2.829,2.209,2017
619,Competitor-619,1.569,1.819,3.469,2.889,2.629,2.459,3.349,3.519,1.319,1.419,2.479,1.549,2017
620,Competitor-620,1.329,2.199,3.209,3.319,2.659,2.359,3.499,3.259,1.409,2.299,1.769,1.369,2017
621,Competitor-621,1.409,2.089,3.409,3.359,2.579,2.619,2.589,2.689,2.199,2.039,1.929,2.429,2017
622,Competitor-622,2.629,2.199,2.569,2.519,2.479,2.989,2.319,2.929,1.469,2.119,2.009,1.789,2017
623,Competitor-623,2.539,1.369,3.239,2.369,3.469,2.739,3.429,2.269,1.699,2.449,1.389,2.639,2017
624,Competitor-624,2.079,1.929,3.379,2.539,3.359,2.539,2.699,2.979,1.459,1.579,2.449,2.699,2017
625,Competitor-625,2.239,2.229,3.149,3.269,2.409,2.909,2.419,2.479,2.779,2.709,2.559,1.939,2017
626,Competitor-626,2.549,2.489,2.479,3.519,2.279,3.309,3.409,3.489,2.599,1.969,2.089,1.759,2017
627,Competitor-627,2.069,2.439,3.429,2.599,3.109,2.579,2.989,2.549,2.229,1.979,1.719,1.869,2017
628,Competitor-628,2.319,1.319,3.019,3.299,3.129,2.659,3.399,2.299,1.999,2.659,2.609,2.699,2017
629,Competitor-629,2.669,2.359,2.279,3.069,2.869,3.519,2.659,3.069,1.409,1.809,1.819,2.439,2017
630,Competitor-630,2.129,2.019,2.439,3.329,2.339,3.199,2.399,2.339,2.609,2.249,2.149,2.389,2017
631,Competitor-631,2.179,2.199,3.129,3.469,2.849,2.509,3.289,3.169,2.429,1.789,1.759,1.889,2017
632,Competitor-632,2.229,1.449,3.219,3.209,2.759,2.969,3.029,2.659,1.429,2.619,2.729,2.519,2017
633,Competitor-633,2.269,1.739,2.959,3.509,3.019,2.629,3.319,3.109,2.659,2.209,2.799,1.409,2017
634,Competitor-634,2.059,2.059,2.449,2.519,2.629,2.509,2.369,2.679,2.499,2.179,2.709,1.889,2017
635,Competitor-635,2.519,2.369,2.639,2.879,3.499,3.229,2.949,2.479,1.629,1.689,2.139,1.309,2017
636,Competitor-636,2.399,1.589,2.719,3.219,3.119,2.539,3.199,3.009,1.589,2.479,2.659,2.589,2017
637,Competitor-637,1.899,2.009,3.189,2.999,2.729,3.399,2.969,2.529,1.719,2.019,1.859,2.169,2017
638,Competitor-638,2.439,1.819,2.669,2.829,3.139,2.849,2.949,2.839,2.229,1.549,2.779,2.439,2017
639,Competitor-639,1.699,1.629,3.159,3.159,3.449,2.549,3.089,2.319,1.819,2.629,2.449,2.399,2017
640,Competitor-640,1.759,2.299,2.499,2.579,2.749,2.559,2.489,3.439,2.169,2.049,2.449,1.939,2017
641,Competitor-641,1.909,2.259,2.529,3.359,2.699,3.009,2.789,2.639,2.249,2.419,2.629,1.669,2017
642,Competitor-642,1.599,2.259,3.139,3.509,2.849,2.499,2.389,3.429,1.489,2.239,2.529,2.779,2017
643,Competitor-643,1.329,1.319,3.089,3.329,2.439,2.499,3.079,3.519,1.329,1.759,2.609,1.859,2017
644,Competitor-644,2.229,1.539,2.639,3.209,3.359,3.439,2.289,2.389,2.309,1.709,1.929,1.969,2017
645,Competitor-645,1.749,2.559,3.179,2.529,3.049,2.919,2.819,2.589,2.739,1.589,1.369,2.369,2017
646,Competitor-646,1.569,1.409,3.159,3.359,2.779,2.369,3.049,3.309,1.519,2.069,2.179,1.399,2017
647,Competitor-647,1.369,2.619,2.389,2.769,3.169,2.449,2.399,3.059,2.749,1.639,2.439,2.599,2017
648,Competitor-648,2.339,2.779,2.579,2.599,2.669,3.089,2.549,2.289,1.479,1.319,2.669,2.769,2017
649,Competitor-649,2.119,2.559,3.439,3.389,3.049,2.339,2.349,3.419,1.479,1.469,2.009,2.169,2017
650,Competitor-650,1.929,2.339,2.239,2.459,2.659,2.909,2.459,2.829,1.659,1.999,2.159,2.569,2017
651,Competitor-651,2.669,2.469,2.769,2.329,2.849,2.349,2.629,2.469,1.849,2.569,2.369,2.099,2017
652,Competitor-652,1.779,1.939,3.109,2.819,3.319,3.309,2.709,2.649,2.059,1.659,2.649,2.589,2017
653,Competitor-653,1.599,1.599,2.729,2.329,2.329,2.989,2.839,2.839,1.849,2.079,1.559,2.439,2017
654,Competitor-654,1.919,2.649,3.489,2.919,2.569,2.499,2.249,2.599,1.529,2.289,1.569,2.699,2017
655,Competitor-655,1.759,2.759,2.949,2.779,2.449,3.099,3.009,2.939,2.799,2.549,2.459,2.149,2017
656,Competitor-656,1.379,1.349,3.359,2.279,2.729,2.289,2.659,2.289,1.999,1.469,2.699,1.329,2017
657,Competitor-657,1.769,1.619,2.309,3.379,2.969,2.769,2.939,2.269,2.079,2.149,1.819,2.169,2017
658,Competitor-658,2.529,2.609,2.889,2.249,3.289,2.359,2.239,3.109,1.859,1.389,2.459,1.409,2017
659,Competitor-659,2.039,1.469,2.699,2.759,2.299,2.809,3.349,2.579,1.379,1.599,1.699,1.929,2017
660,Competitor-660,1.779,1.869,2.759,3.139,3.249,2.369,2.929,3.449,2.279,2.649,1.999,2.119,2017
661,Competitor-661,2.669,2.589,2.849,2.989,2.509,3.369,2.689,3.469,2.509,2.529,1.619,2.159,2017
662,Competitor-662,1.489,2.589,2.869,2.679,2.489,3.159,3.449,3.389,2.139,1.559,1.869,2.499,2017
663,Competitor-663,2.019,1.919,2.709,3.319,3.099,3.469,2.689,2.579,1.759,1.629,2.449,1.719,2017
664,Competitor-664,1.929,1.539,2.259,3.139,2.389,3.109,3.239,3.419,1.769,2.489,2.459,2.759,2017
665,Competitor-665,1.519,1.969,3.129,3.279,2.919,3.139,3.439,2.239,1.619,2.249,1.609,2.629,2017
666,Competitor-666,2.469,1.319,3.119,2.549,3.329,2.929,3.039,3.379,2.519,2.369,1.819,1.429,2017
667,Competitor-667,2.559,2.799,2.449,3.169,2.329,2.499,3.299,3.219,1.609,2.709,1.599,1.689,2017
668,Competitor-668,1.979,2.289,3.049,2.379,2.669,2.609,2.859,3.459,2.429,1.579,2.649,1.959,2017
669,Competitor-669,2.679,1.649,3.419,3.179,2.709,2.309,2.559,3.399,1.319,2.719,2.739,1.999,2017
670,Competitor-670,1.419,1.889,2.799,3.309,2.339,2.459,2.279,2.639,2.519,2.649,2.699,2.329,2017
671,Competitor-671,2.289,2.759,2.289,3.519,2.459,2.319,3.049,2.369,2.409,2.089,2.229,2.479,2017
672,Competitor-672,2.069,2.609,2.249,3.289,3.299,3.489,3.399,2.719,2.749,1.939,2.449,2.319,2017
673,Competitor-673,1.419,2.729,3.189,3.289,2.299,2.899,2.239,3.299,2.249,2.669,2.329,1.379,2017
674,Competitor-674,2.329,2.169,2.609,3.239,2.649,2.889,3.509,2.509,2.649,1.389,2.639,2.699,2017
675,Competitor-675,1.409,2.479,3.339,3.449,3.509,3.469,2.919,2.629,1.839,1.679,2.049,2.179,2017
676,Competitor-676,2.029,2.329,2.949,2.789,3.309,2.759,2.649,3.059,2.099,2.039,2.059,2.649,2017
677,Competitor-677,1.529,1.629,2.519,2.939,3.109,2.519,2.619,2.789,2.509,1.889,1.919,1.659,2017
678,Competitor-678,1.839,2.769,2.579,2.549,2.859,2.319,2.719,3.169,1.919,1.999,2.519,2.049,2017
679,Competitor-679,1.619,2.709,2.229,3.519,3.239,2.319,2.509,2.669,2.779,1.929,1.729,1.559,2017
680,Competitor-680,2.299,2.409,2.899,3.249,2.309,3.379,2.289,2.699,1.369,2.709,1.849,2.279,2017
681,Competitor-681,1.359,1.379,3.199,2.989,2.479,3.429,3.419,3.129,1.779,1.449,2.079,2.449,2017
682,Competitor-682,1.829,2.209,3.039,2.389,2.999,2.789,3.089,3.439,2.039,2.349,2.499,2.189,2017
683,Competitor-683,2.009,2.639,2.919,2.269,3.279,3.399,3.069,3.209,1.559,1.369,1.629,1.569,2017
684,Competitor-684,1.419,2.139,3.469,3.249,3.129,3.429,2.559,3.339,2.599,2.719,2.389,1.349,2017
685,Competitor-685,2.369,1.439,3.069,3.129,2.399,2.589,2.589,3.229,1.409,2.109,2.659,2.419,2017
686,Competitor-686,2.339,2.159,2.419,2.929,2.319,3.229,3.219,2.939,2.769,2.239,2.279,2.649,2017
687,Competitor-687,1.889,2.609,2.989,2.739,2.459,3.389,3.029,2.329,1.619,2.099,2.459,1.809,2017
688,Competitor-688,2.739,2.389,2.649,3.269,3.189,2.369,3.279,2.819,1.449,1.949,2.569,1.609,2017
689,Competitor-689,2.709,2.669,2.879,2.249,3.429,2.409,2.999,2.409,1.859,2.519,1.849,2.289,2017
690,Competitor-690,2.289,1.799,2.929,2.609,3.059,3.059,2.799,3.019,1.419,2.109,1.309,1.759,2017
691,Competitor-691,2.779,2.799,3.199,2.849,2.759,2.759,3.279,2.799,2.709,1.969,2.049,1.699,2017
692,Competitor-692,2.589,2.739,2.679,3.259,3.169,2.709,2.669,2.359,1.519,1.909,1.369,1.909,2017
693,Competitor-693,1.879,2.769,2.469,2.489,2.929,2.619,3.159,2.669,2.429,1.389,2.389,1.389,2017
694,Competitor-694,1.429,1.979,3.249,2.489,2.919,3.339,2.889,2.699,2.039,2.009,1.889,2.499,2017
695,Competitor-695,2.139,1.489,3.039,2.869,2.269,2.509,3.059,3.409,1.529,1.949,1.589,2.129,2017
696,Competitor-696,1.569,2.499,3.279,3.519,2.949,3.019,2.309,2.879,2.399,1.839,2.249,1.449,2017
697,Competitor-697,2.109,2.019,2.289,3.179,2.439,3.209,3.179,2.579,2.589,2.389,2.819,1.579,2017
698,Competitor-698,2.339,1.879,3.059,3.349,2.519,3.169,3.139,2.349,1.599,1.529,2.629,2.189,2017
699,Competitor-699,1.479,1.449,2.789,2.879,3.189,3.009,3.179,2.439,2.509,1.589,1.949,2.379,2017
